price,street_address,longitude,latitude,zipcode,bathrooms,bedrooms,interest_level,outdoor space,dishwasher,elevator,pool,furnished,in unit wash/dryer,in building wash/dryer,fitness center,parking spot,pet policy,doorman,near_restaurants_1_5_miles,moderate_restaurants_3_miles,far_restaurants_7_5_miles
2500,421 East 76th Street,-73.9529,40.7701,10021,1,1,high,0,1,1,0,0,0,1,0,0,0,0,9,24,68
5900,440 E 6 Street,-73.9843,40.7255,10009,1,4,medium,0,0,1,0,0,0,0,0,0,1,0,14,24,68
2600,1952 1st Ave.,-73.9425,40.7862,10029,1,2,medium,0,1,1,0,0,0,1,0,0,0,1,3,12,53
3600,25 Thompson Street,-74.0044,40.7231,10013,1,3,high,0,0,0,0,0,1,0,0,0,0,1,14,24,62
1850,255 East 61st Street,-73.9637,40.7621,10065,1,0,low,0,0,0,0,0,0,0,0,0,1,0,15,26,66
3845,30 Washington Street,-73.9897,40.7035,11201,1,1,low,0,0,1,0,0,0,0,1,0,1,0,0,14,86
4000,101 W 55th St.,-73.9785,40.7633,10019,1,1,low,0,1,1,0,0,1,1,1,0,0,1,15,29,66
2600,20 Beekman Pl,-73.9648,40.7535,10022,1,0,low,0,0,0,0,0,0,0,0,0,0,0,6,26,66
2350,20 Magaw Place,-73.9368,40.8514,10033,1,2,low,0,0,1,0,0,0,0,0,0,0,0,0,9,37
2400,312 East 30th Street,-73.977,40.7417,10016,1,0,medium,0,1,1,0,0,0,1,0,0,0,0,3,36,63
3095,50 Prince St.,-73.9958,40.7233,10012,1,0,low,0,0,1,0,0,0,1,0,0,0,0,14,24,68
2674,141 East 56th Street,-73.9689,40.7602,10022,1,0,low,0,1,1,0,0,0,1,1,0,0,1,9,28,66
1895,237 East 79th Street Res,-73.958,40.7701,10021,1,0,low,0,0,1,0,0,0,0,0,0,0,0,12,26,68
8100,40 Harrison St,-74.0109,40.7191,10013,2,5,low,0,1,1,1,0,1,0,0,0,0,0,8,19,62
2295,224 Sullivan Street,-73.9999,40.7297,10012,1,0,low,0,0,0,0,0,0,0,0,0,0,0,19,28,60
2500,420 W 42 St.,-73.9938,40.7586,10036,1,0,medium,1,1,1,0,0,0,1,1,0,1,1,15,29,66
2050,37-02 31st Avenue,-73.9187,40.7618,11103,1,1,medium,0,0,0,0,0,0,0,0,0,0,0,0,8,70
5450,150 East 57th Street,-73.9686,40.7604,10022,2,2,low,0,0,1,1,0,0,0,1,0,1,1,15,26,66
1850,26  Jackson Place,-73.9867,40.6625,11215,1,0,medium,1,0,0,0,0,0,0,0,0,1,0,0,2,58
2675,141 East 56th Street,-73.9689,40.7602,10022,1,0,low,0,1,1,0,0,0,1,1,0,0,1,9,28,66
2200,701  W 175th St.,-73.9389,40.8464,10033,1,2,high,0,1,0,0,0,0,0,0,0,0,0,0,12,27
2750,620 West 42nd Street,-73.999,40.761,10036,1,0,low,0,1,1,1,0,1,0,1,0,0,1,9,20,66
3395,"990 Ave of the Americas,",-73.9862,40.7513,10018,1,2,low,1,0,1,0,0,0,1,0,1,0,1,15,43,66
6450,401 E 34th St.,-73.9727,40.7436,10016,2,4,low,1,1,1,0,0,0,1,1,0,0,1,3,36,66
12500,389 5th Ave.,-73.9831,40.7496,10016,1,0,low,0,0,0,0,0,0,0,0,0,0,0,14,43,66
4350,11 West 8th Street,-73.9977,40.7325,10011,1,1,low,0,0,0,0,0,0,0,0,0,1,0,19,30,60
3200,418 Madison St,-73.8858,40.7238,11379,1,4,low,0,0,0,0,0,0,0,0,0,0,0,0,0,81
3202,505 West 37th Street,-73.9982,40.7568,10018,1,2,low,1,1,1,0,0,0,1,1,0,0,1,17,28,63
5000,180 West 20th Street,-73.9969,40.742,10011,1,2,medium,1,1,1,0,0,1,1,1,0,0,0,10,34,60
7900,220 E 22nd St.,-73.9827,40.7376,10010,2,4,medium,0,1,1,0,1,0,1,0,0,0,1,9,34,60
1800,1490 Fulton Street,-73.9414,40.6798,11216,1,2,medium,0,0,0,0,0,0,0,0,0,0,0,0,25,65
2050,2350 Broadway,-73.9763,40.7878,10024,1,0,low,0,0,0,0,0,0,0,0,0,1,0,0,19,53
2650,237 E 58th St,-73.9653,40.7604,10022,0,1,low,0,0,0,0,0,0,0,0,0,1,0,15,26,66
5150,550 W 54th St.,-73.9915,40.7678,10019,1,2,low,1,1,1,1,0,0,1,1,0,1,1,12,29,66
2470,117 West 13th Street,-73.9981,40.7372,10011,1,0,low,0,0,1,0,0,0,1,0,0,0,0,21,34,60
5488,535 East 14th Street,-73.9786,40.7299,10009,1,3,low,0,0,0,0,0,0,0,0,0,1,0,7,33,66
3595,1619 Third Avenue,-73.9507,40.7814,10128,1,3,low,0,1,1,0,0,0,1,1,0,0,1,9,15,64
2500,401 East 88th Street,-73.9482,40.7782,10128,1,0,low,0,0,1,0,0,0,0,0,0,0,0,9,15,68
3709,25 Broad Street,-74.0111,40.7061,10005,1,1,low,0,0,1,0,0,0,0,0,0,1,1,0,14,85
3595,30 East 38th Street,-73.9805,40.7498,10016,1,2,low,0,0,0,0,0,0,0,0,0,1,0,14,45,66
2800,536 East 82nd Street,-73.9477,40.7728,10028,1,2,medium,0,1,0,0,0,0,0,0,0,1,0,9,17,68
3300,707 Myrtle Ave,-73.9548,40.6949,11205,2,3,low,0,0,0,0,0,0,0,0,0,0,0,0,15,75
2875,330 Gates Avenue,-73.9534,40.6857,11216,1,3,low,0,0,0,0,0,0,0,0,0,1,0,0,21,76
7000,242 E 72nd St.,-73.9592,40.7688,10021,2,2,low,0,0,1,0,0,0,1,0,0,0,1,12,26,68
5000,410 W 53 St.,-73.9885,40.7656,10019,2,3,low,1,1,1,0,0,0,0,1,0,1,1,12,29,66
3500,265 East 66th Street,-73.9613,40.7653,10065,1,0,low,0,1,1,0,0,0,0,0,0,1,1,12,26,66
1500,510 W 218 Street,-73.9148,40.8713,10034,1,1,medium,0,0,0,0,0,0,0,0,0,0,0,7,9,28
2750,347 East 58th Street,-73.963,40.7594,10022,1,1,low,0,1,0,0,0,0,0,0,0,0,0,11,26,66
4500,600 Columbus Avenue,-73.971,40.7887,10024,2,2,low,0,0,0,0,0,0,0,1,0,0,1,3,15,53
2800,108 W 15th St.,-73.9971,40.7382,10011,1,0,medium,1,1,1,0,0,1,0,0,0,1,0,24,34,60
1795,1260 Broadway,-73.9253,40.6911,11221,1,2,medium,0,0,0,0,0,0,0,0,0,0,0,15,21,80
4500,312 11 Ave.,-74.0037,40.753,10001,1,3,medium,1,1,1,0,0,0,1,1,0,1,1,14,34,63
1700,167 East 87th St,-73.9542,40.7801,10128,1,1,medium,0,0,0,0,0,0,0,0,0,0,0,9,15,68
2525,41-26 73rd St.,-73.8925,40.7442,11377,1,2,low,0,1,0,0,0,0,0,0,0,1,0,0,0,71
3795,323 W 47 St.,-73.9885,40.761,10036,2,3,low,0,1,0,0,0,0,0,0,0,0,0,15,29,66
3595,226 E 25 Street,-73.9811,40.7394,10010,1,1,low,0,1,1,0,0,0,0,0,0,1,0,5,34,60
2990,350 W 37 St.,-73.9944,40.7548,10018,1,2,high,1,1,1,0,0,1,1,1,0,1,1,17,34,66
9000,12 John Street,-74.0091,40.7098,10038,3,5,low,0,1,1,0,0,0,0,0,0,0,0,0,17,85
3500,111 Fulton Street,-74.0065,40.7097,10038,1,0,low,1,1,1,1,0,0,1,1,0,0,1,0,17,85
1575,25-30 30th Rd.,-73.9245,40.7672,11102,1,1,high,0,0,1,0,0,0,1,0,0,0,0,0,11,70
3500,167 Mott Street,-73.9964,40.7198,10013,1,2,low,1,1,0,0,0,0,0,0,0,0,0,14,24,68
1275,3204 Holland Avenue,-73.8651,40.8719,10467,1,1,high,0,0,0,0,0,0,0,0,0,0,0,0,10,28
2595,1762 First Avenue,-73.9466,40.7803,10128,1,2,low,0,0,0,0,0,0,0,0,0,0,0,9,13,68
6895,212 East 12th Street,-73.9875,40.7315,10003,1,2,medium,0,0,0,0,0,0,0,0,0,1,0,14,33,60
2150,401 E 75 Street,-73.9542,40.7697,10021,1,1,low,0,0,0,0,0,0,0,0,0,0,0,9,24,68
3100,120 Macdougal Street,-74.0005,40.7298,10012,1,1,medium,0,1,0,0,0,0,0,0,0,0,0,19,28,60
1995,203-05 42nd Avenue,-73.7812,40.7604,11361,1,3,medium,0,1,0,0,0,0,0,0,0,1,0,4,6,21
4550,249 East 10th Street,-73.9838,40.7287,10009,1,3,low,0,0,0,0,0,0,0,0,0,1,0,14,28,66
2400,502 East 89th Street,-73.9454,40.7776,10128,1,2,low,0,0,0,0,0,0,0,0,0,0,0,9,13,68
2100,458 West 52nd Street,-73.9905,40.7656,10019,1,0,low,0,0,1,0,0,0,0,0,0,1,0,12,29,66
2950,317 East 74th Street,-73.9564,40.7699,10021,1,1,low,0,0,0,0,0,0,1,0,0,0,0,12,24,68
3599,601 East 20th Street,-73.975,40.7333,10010,1,1,low,0,0,0,0,0,0,0,0,0,1,0,6,35,66
5650,408 East 92nd Street,-73.9464,40.7805,10128,2,2,low,1,0,1,0,0,0,1,1,0,0,1,9,13,68
5200,200 East 72nd Street,-73.9603,40.7695,10021,1,3,low,0,1,1,0,0,0,1,1,0,0,1,12,26,68
2400,618 Willoughby Avenue,-73.9446,40.6942,11206,1,1,medium,1,0,0,0,0,0,1,0,1,1,0,4,15,70
1750,357 East 68th Street,-73.9582,40.7656,10065,1,0,medium,0,0,0,0,0,0,0,0,0,1,0,12,26,68
3795,510 Amsterdam Ave,-73.976,40.7869,10024,1,3,medium,0,0,0,0,0,0,0,0,0,1,0,0,19,53
3350,322 West 14th Street,-74.0038,40.74,10014,1,1,medium,0,1,0,0,0,0,1,0,0,0,0,15,34,60
2958,117 W 58 Street,-73.9772,40.7655,10019,1,1,low,0,0,1,0,0,0,0,0,0,0,1,10,29,66
3375,71 Broadway,-74.012200000000007,40.7074,10006,1,2,low,0,1,1,0,0,1,1,1,0,0,0,0,14,85
2595,100 Maiden Lane,-74.0072,40.7067,10038,1,0,low,1,1,1,0,0,0,1,1,0,1,1,0,14,85
3100,"137 Albany Ave. Brooklyn, NY",-73.9385,40.676,11213,1,3,low,0,0,0,0,0,0,0,0,0,1,0,0,26,60
2300,250 E 50 St.,-73.969,40.7549,10017,1,0,low,0,1,0,0,0,1,0,0,0,1,0,9,31,66
2695,300 East 75th Street,-73.9566,40.7704,10021,1,0,low,1,0,1,0,0,0,1,0,0,0,1,12,24,68
2900,220 West 98th Street,-73.9705,40.7957,10025,1,1,low,0,0,1,0,0,0,0,0,0,1,1,0,13,53
3230,200 E 72nd St.,-73.9603,40.7695,10021,1,2,low,0,1,1,0,0,0,1,1,0,1,1,12,26,68
3895,77 West 15th Street,-73.9961,40.7381,10011,1,1,low,1,1,1,0,0,1,1,0,0,0,0,24,34,60
4300,220 West 98th Street,-73.9705,40.7957,10025,1,1,low,0,0,0,0,0,0,1,0,0,1,1,0,13,53
3195,72 University Place,-73.9937,40.7332,10003,1,1,low,0,1,0,0,0,0,0,0,0,0,0,19,33,60
4995,202 East 13th Street,-73.9875,40.7325,10003,2,3,low,0,1,0,0,0,1,0,0,0,0,0,14,33,60
2900,249 East 118th Street,-73.9372,40.7986,10035,1,2,low,0,0,0,0,0,0,0,1,0,1,0,0,15,46
3670,15 Cliff Street,-74.0057,40.7084,10038,1,1,low,0,0,0,0,0,0,1,0,0,0,1,0,14,85
3000,1500 Lexington Avenue,-73.9508,40.7862,10029,1,1,low,0,1,0,0,0,0,1,1,0,0,1,9,16,53
4600,25 E 10 Street,-73.9933,40.7327,10003,1,1,low,0,1,1,0,0,0,0,0,0,1,0,19,33,60
4500,37 West 76th street,-73.9758,40.7798,10023,2,3,medium,1,1,0,0,0,0,1,0,0,1,0,10,24,53
2750,213 West 28th Street,-73.994,40.7477,10001,1,1,low,0,0,0,0,0,0,0,0,0,1,0,16,34,63
8224,271 Avenue C,-73.9753,40.7297,10009,2,5,low,0,0,0,0,0,0,0,0,0,1,0,6,35,66
3000,990 6 Ave.,-73.9862,40.7514,10018,1,2,high,1,1,1,0,0,0,1,0,0,1,1,15,43,66
2595,234 Thompson St,-73.9986,40.7296,10012,1,1,low,0,0,0,0,0,0,0,0,0,0,0,19,28,60
2789,300 E 75th St,-73.9566,40.7704,10021,1,0,low,1,1,1,0,0,0,1,0,0,0,0,12,24,68
3000,250 W 50 St.,-73.9857,40.762,10019,1,2,medium,1,1,1,1,0,0,1,1,0,1,1,15,29,66
2600,67-12 Yellowstone Blvd,-73.8484,40.7286,11375,1,2,low,0,0,0,0,0,0,0,0,0,0,1,0,11,50
1995,350 Greene Avenue,-73.9566,40.6876,11216,1,0,low,0,0,0,0,0,0,0,0,0,1,0,0,15,77
5695,295 Park Ave. South,-73.9864,40.7399,10010,1,3,medium,1,1,1,0,0,0,1,0,0,0,1,10,34,60
5000,520 2 Ave.,-73.9781,40.7413,10016,1,3,low,1,1,1,0,0,0,1,1,0,0,1,3,36,63
3295,326 East 35th Street,-73.9741,40.7447,10016,1,2,low,0,0,0,0,0,0,0,0,0,1,0,6,42,66
5000,208 W 23 St.,-73.9964,40.744,10011,2,2,low,0,1,0,0,0,0,0,0,0,0,0,14,34,60
4750,1660 Madison Avenue,-73.9476,40.7966,10029,2,5,low,0,0,0,0,0,0,0,0,0,0,0,0,15,53
12995,21 West 86th Street,-73.9703,40.786,10024,4,3,low,0,0,1,0,0,1,0,0,0,1,1,9,19,53
3790,350 W 42nd St.,-73.9915,40.7583,10036,1,1,medium,1,1,1,1,1,0,1,1,0,1,1,15,29,66
1800,321 East 108th Street,-73.9402,40.7916,10029,1,1,medium,0,0,0,0,0,0,0,0,0,0,0,0,15,54
2750,50 W 77th St.,-73.976,40.7803,10024,1,0,medium,0,1,1,0,0,0,1,0,0,1,1,10,24,53
2600,610 W 42 St.,-73.9994,40.7606,10036,1,0,low,1,1,1,1,0,1,1,1,0,1,1,9,20,66
3100,15 Dunham Place,-73.9677,40.711,11211,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,29,73
2968,500 E 77 St.,-73.9513,40.77,10162,1,1,low,1,1,1,0,0,0,1,1,0,0,1,9,20,68
4700,230 West 55th Street,-73.9826,40.7647,10019,2,2,low,1,1,1,0,0,1,1,1,0,0,1,15,29,66
2900,140 E 46th St.,-73.974,40.7538,10017,1,1,medium,0,0,1,0,0,0,1,0,0,1,1,15,31,66
3879,250 West 50th Street,-73.9854,40.7619,10019,1,1,low,0,0,0,0,0,0,0,1,0,1,1,15,29,66
2195,529 West 48th Street,-73.994,40.7642,10036,1,1,high,0,0,0,0,0,0,0,0,0,0,0,9,29,66
5200,160 East 48th Street,-73.9721,40.7544,10017,2,3,medium,1,1,1,0,0,0,0,0,0,0,1,9,31,66
2350,137 rivington street,-73.9865,40.7193,10002,1,1,medium,0,0,0,0,0,1,0,0,0,0,0,14,22,72
3500,241 E 86 St,-73.9523,40.7784,10128,1,3,high,1,1,1,0,0,0,1,0,0,0,0,9,15,68
5800,300 Mercer St.,-73.9935,40.7301,10003,2,2,medium,1,1,1,1,0,1,1,1,0,0,1,17,30,60
7950,30 Christopher Street,-74.0009,40.7338,10014,2,2,low,0,1,1,0,0,0,0,0,0,0,0,19,30,60
11750,205 East 59TH Street,-73.9662,40.7615,10022,3,3,low,1,0,1,0,0,0,1,1,0,1,1,15,26,66
3900,1 COLUMBUS PLACE,-73.9857,40.7691,10019,1,1,low,1,0,1,0,0,0,1,1,1,1,1,10,29,66
3005,400 West 37th Street,-73.9953,40.7553,10018,1,1,low,1,1,1,0,0,0,1,0,0,1,1,17,34,63
2950,401 East 77th Street,-73.9533,40.771,10075,1,1,low,0,0,1,0,0,0,1,0,0,0,0,9,20,68
4200,225 Schermerhorn St,-73.9851,40.6887,11201,2,2,low,0,0,1,0,0,0,0,1,1,1,1,0,0,77
3279,70 Pine Street,-74.0077,40.7065,10005,1,0,low,0,1,1,0,0,0,1,1,0,1,0,0,14,85
4000,300 Mercer St,-73.9935,40.7301,10003,1,1,low,1,1,1,1,0,0,1,0,0,0,1,17,30,60
3125,568 Pacific Street,-73.9783,40.6835,11217,1,2,low,0,0,1,0,0,0,0,0,0,1,0,0,0,76
4750,55 West 25th Street,-73.9912,40.7443,10010,1,1,low,0,0,0,0,0,0,0,1,0,1,1,14,34,63
3595,123 East 54th Street,-73.9712,40.7594,10022,1,1,low,0,0,0,0,0,0,0,0,0,0,0,9,31,66
2350,427 E 73 Street,-73.9539,40.7681,10021,1,1,low,0,0,0,0,0,0,1,0,0,1,0,12,24,68
3400,405 East 56th Street,-73.9625,40.7575,10022,1,1,low,0,1,1,0,0,0,1,0,0,0,1,3,26,66
1595,64-20 Saunders Street,-73.8603,40.7281,11374,1,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,50
1995,153 Avenue C,-73.978,40.7257,10009,1,1,low,0,0,0,0,0,0,0,0,0,0,0,7,24,70
3700,1133 Greene Ave,-73.9233,40.6943,11221,2,4,low,0,0,0,0,0,0,0,0,0,0,0,15,15,80
3695,150 East 44th Street,-73.9743,40.7521,10017,1,0,low,0,0,1,0,0,0,0,0,0,1,1,14,38,66
1850,146 East 19th Street,-73.9617,40.6461,11226,1,0,low,0,0,1,0,0,0,0,0,0,1,0,0,11,53
5900,55 West 25th Street,-73.9912,40.7443,10010,2,2,low,1,1,1,0,0,1,0,0,0,0,1,14,34,63
3925,218 W 10 Street,-74.0046,40.734,10014,1,1,low,0,1,1,0,0,0,0,0,0,0,0,19,30,60
3000,334 E 78 Street,-73.9544,40.7719,10075,1,2,low,0,0,0,0,0,0,0,0,0,0,0,9,24,68
2200,241 E 86 St,-73.9523,40.7784,10128,1,0,high,0,1,1,0,0,0,1,0,0,0,0,9,15,68
1700,596 East 19th Street,-73.9599,40.6362,11226,1,0,medium,0,0,0,0,0,0,0,0,0,1,0,0,11,47
2500,455 West 34th Street,-73.9984,40.7545,10001,1,0,low,0,0,1,0,0,0,0,0,0,0,1,16,34,63
12000,60 West 23rd Street,-73.9926,40.7425,10010,2,2,low,1,0,1,0,0,1,0,1,0,0,1,14,34,60
2000,121 East 60th Street,-73.9683,40.7633,10065,1,0,low,0,0,0,0,0,0,0,0,0,1,1,15,26,66
1550,66 St. Nicholas Place,-73.9406,40.8292,10031,1,0,medium,0,0,1,0,0,0,0,0,0,1,0,3,8,37
5000,274-276 West 19th Street,-73.9999,40.7424,10011,2,3,low,0,0,1,0,0,0,1,0,0,0,0,10,34,60
3600,124 West 60TH Street,-73.9859,40.7701,10023,1,1,low,1,0,1,1,0,0,1,1,1,1,1,10,29,66
8000,500 E 77th St.,-73.9512,40.7698,10162,2,4,low,1,1,1,0,0,0,1,1,0,0,1,9,20,68
5600,157 East 57th Street,-73.9678,40.7605,10022,2,4,medium,0,1,1,0,0,0,0,0,0,0,1,15,26,66
5900,524 east 11,-73.9807,40.7279,10009,2,4,medium,0,0,0,0,0,0,0,0,0,0,0,7,28,66
9500,355 E 84 St.,-73.9508,40.7758,10028,3,3,low,1,1,1,1,0,1,1,1,0,0,1,9,17,68
2640,4545 Center Boulevard,-73.9564,40.7481,11109,1,0,low,1,1,1,0,0,0,1,1,0,1,1,2,26,66
2300,195 Wycoff Avenue,-73.9164,40.7028,11237,2,2,low,0,0,0,0,0,0,0,0,0,1,0,15,15,96
2650,300 East 75th Street,-73.9566,40.7704,10021,1,0,low,1,1,1,0,0,0,1,0,0,0,1,12,24,68
3475,25 Washington Street,-73.9894,40.7037,11201,1,1,low,0,0,1,0,0,0,0,0,0,1,0,0,14,86
1895,951 Amsterdam Avenue,-73.965,40.8008,10025,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,12,60
1500,265 W 146 Street,-73.9405,40.8233,10039,1,1,high,0,0,0,0,0,0,0,0,0,0,0,3,8,44
4850,75 Wall Street,-74.008,40.7052,10005,1.5,1,low,1,1,1,0,0,1,0,0,0,1,1,0,14,85
3995,20 Beekman Place,-73.9648,40.7535,10022,1,3,medium,0,1,1,0,1,0,0,0,0,0,1,6,26,66
2300,666 West 162nd Street,-73.9453,40.8381,10032,1,2,low,0,0,1,0,0,0,1,0,0,1,0,0,8,33
2965,4545 Center Blvd,-73.9564,40.7481,11109,1,2,medium,1,1,1,0,1,0,1,1,0,1,1,2,26,66
3400,34 Desbrosses Street,-74.009,40.7206,10013,1,0,low,1,0,1,0,0,0,1,1,0,1,1,14,19,62
4100,100 Maiden Lane,-74.0104,40.7088,10005,1,3,low,1,0,1,0,0,0,1,1,0,1,1,0,14,85
2000,76-16 31st Ave,-73.8909,40.7585,11370,1,2,medium,1,0,0,0,0,0,0,0,0,0,0,0,0,66
2095,342 East 62nd Street,-73.9617,40.7617,10065,1,1,low,0,0,0,0,0,0,0,0,0,1,0,12,26,66
7500,160 West 62nd Street,-73.9861,40.7721,10023,2,2,medium,1,1,1,1,0,1,1,1,0,0,1,10,26,51
3323,90 Washington Street,-74.0149,40.708,10006,1,1,low,1,1,1,0,0,0,1,1,1,1,1,0,14,81
4100,141 East 33rd Street,-73.9797,40.7456,10016,1,1,low,0,1,1,0,0,1,1,0,0,0,1,10,36,63
2950,460 West 20th Street,-74.0053,40.7456,10011,1,1,low,1,1,1,0,0,0,1,1,0,1,1,11,34,60
5164,101 W 15th St.,-73.9965,40.7382,10011,1,1,low,1,1,1,0,0,1,1,1,0,1,1,24,34,60
2475,345 South End Ave.,-74.0165,40.7109,10280,1,1,low,0,1,1,1,0,1,1,1,0,0,1,0,17,75
7800,1113 York Avenue,-73.9593,40.7594,10065,2,2,low,1,1,1,1,0,1,1,1,0,0,1,9,26,66
4800,200 W 58 Street,-73.9799,40.7662,10019,1,2,low,0,1,1,0,0,0,0,0,0,1,1,10,29,66
4295,336 East 18th Street,-73.9823,40.7344,10003,2,2,low,0,1,0,0,0,1,0,0,0,0,0,10,34,60
4975,360 West 34th Street,-73.9958,40.753,10001,2,2,low,1,1,0,0,0,1,1,1,0,1,1,16,34,63
2950,21 West Street,-74.0157,40.7064,10004,1,2,low,0,1,1,0,0,0,1,1,0,0,1,0,14,81
3650,610 E 9 Street,-73.9798,40.7258,10009,1,2,low,0,1,0,0,0,0,0,0,0,1,0,7,24,72
4595,202 East 13th Street,-73.9875,40.7324,10003,2,2,low,0,0,0,0,0,0,0,0,0,1,0,14,33,60
3695,34 Desbrosses Street,-74.0106,40.7236,10013,1,0,low,0,0,1,0,0,0,0,1,0,0,1,14,21,62
4200,63 Wall Street,-74.0086,40.7058,10005,2,3,medium,0,1,1,0,0,0,1,1,0,1,1,0,14,85
3510,180 Riverside Boulevard,-73.988,40.7784,10069,1,1,low,1,1,1,0,0,0,1,1,0,1,1,1,24,51
4500,408 East 92nd Street,-73.9464,40.7805,10128,2,2,low,0,1,1,1,0,1,0,1,0,1,1,9,13,68
2175,642 East 14th Street,-73.9763,40.7284,10009,1,1,medium,0,0,0,0,0,0,0,0,0,0,0,6,27,66
2695,304 W 92 St.,-73.9758,40.7928,10025,1,1,low,1,0,1,0,0,0,1,0,0,0,1,0,15,53
2795,148 West 68th Street,-73.9829,40.7756,10023,1,1,low,0,1,1,0,0,0,0,0,0,0,0,3,24,51
9000,205 East 59th Street,-73.9662,40.7615,10022,2,2,low,1,1,1,0,0,1,1,1,0,0,1,15,26,66
2995,21 West Street,-74.0155,40.7064,10004,1,0,low,0,0,0,0,0,0,0,0,0,1,1,0,14,81
7000,244 East 39th Street,-73.9747,40.7483,10016,3,3,medium,1,1,1,1,0,1,1,1,0,1,1,10,45,66
2295,417 Pulaski St.,-73.9337,40.6942,11221,1,2,low,1,0,0,0,0,0,0,0,0,1,0,15,15,85
2550,215 East 95th Street,-73.9486,40.7844,10128,1,0,low,0,1,0,0,0,0,0,0,0,0,0,9,13,53
2950,300 E 2nd St,-73.9793,40.7205,10009,1,2,low,0,0,0,0,0,0,0,0,0,1,0,7,22,72
4675,7 East 32nd Street,-73.985,40.747,10016,2,3,medium,1,0,1,0,0,0,0,0,0,0,1,14,34,63
4000,200 E 82nd St.,-73.9556,40.776,10028,1,1,low,1,1,1,0,0,0,1,1,0,1,1,9,15,68
2075,53 West 72nd Street,-73.9784,40.7775,10023,1,0,low,0,0,0,0,0,0,0,0,0,1,0,10,24,53
3600,108 East 38th Street,-73.9789,40.7491,10016,1,1,low,0,0,0,0,0,0,0,0,0,1,1,14,45,66
2700,11 Jones St.,-74.0023,40.7323,10014,1,1,low,0,0,0,0,0,0,0,0,0,0,0,19,30,60
2200,455 West 34th Street,-73.9984,40.7545,10001,1,0,low,0,1,1,0,0,0,0,0,0,0,1,16,34,63
2250,321 East 75th Street,-73.9557,40.7704,10021,1,1,low,0,0,0,0,0,0,0,0,0,1,0,12,24,68
3709,25 Broad Street,-74.0111,40.7061,10005,1,1,low,0,0,1,0,0,0,0,0,0,1,1,0,14,85
6992,577 Second Avenue,-73.9773,40.7434,10016,3,3,high,1,1,0,0,0,0,1,0,0,0,0,5,36,63
2100,32-15 35th Street,-73.9223,40.7599,11106,1,1,low,0,0,1,0,0,0,1,0,0,0,0,0,11,70
2800,1900 Lexington Avenue,-73.9405,40.8004,10035,1,3,medium,0,0,1,0,0,0,1,0,0,0,0,0,15,46
3703,10 HANOVER SQUARE,-74.0089,40.7045,10004,1,1,low,1,0,1,0,0,0,1,1,0,1,1,0,14,85
3495,207 E 30 Street,-73.9792,40.7431,10016,1,2,low,0,0,1,0,0,0,0,0,0,0,1,5,36,63
2825,210 West 89th Street,-73.9744,40.7898,10024,1,0,low,0,0,1,0,0,0,0,0,0,1,1,0,15,53
12500,31 West 87th Street,-73.9701,40.7867,10024,3,3,low,1,0,0,0,0,0,0,0,0,1,0,9,15,53
3495,234 West 14th Street,-74.0016,40.7391,10011,1,1,low,0,0,1,0,0,0,0,0,0,1,0,15,34,60
3800,157 East 57th Street,-73.9678,40.7605,10022,1,3,medium,0,1,1,0,0,0,0,0,0,0,1,15,26,66
3650,110-114 Horatio St.,-74.0092,40.7387,10014,1,0,low,0,0,0,0,0,1,1,0,0,0,0,13,30,60
3603,145 East 26th Street,-74.1215,40.7798,7031,1,1,medium,0,1,1,0,0,1,0,0,0,0,0,0,0,0
2721,200 Water Street,-74.0046,40.7073,10038,1,0,low,0,0,0,0,0,0,0,1,0,1,1,0,14,85
2150,3300 Netherland Ave.,-73.9107,40.8855,10463,1,2,low,0,0,1,0,0,0,1,0,0,0,0,6,7,28
4450,160 West 76th Street,-73.979,40.7807,10023,1,1,low,0,0,0,0,0,0,0,0,0,1,0,4,24,53
3815,180 Montague St.,-73.9919,40.6939,11201,1,1,low,0,1,1,0,0,0,1,1,0,1,1,0,7,77
2550,437 West 46th Street,-73.9921,40.7618,10036,1,0,low,0,0,0,0,0,0,0,0,0,1,0,15,29,66
2200,158 Allen street,-73.989,40.7209,10002,1,0,low,0,0,0,0,0,0,1,0,0,0,0,14,24,72
3550,3147 Broadway,-73.9598,40.8143,10027,1,3,medium,0,0,0,0,0,1,0,0,0,1,0,3,6,46
3350,435 East 79th Street,-73.9506,40.7716,10075,1,1,low,0,0,1,0,0,0,0,0,0,0,1,9,17,68
5600,321 W 16 Street,-74.0024,40.7418,10011,1,3,low,0,0,0,0,0,1,1,0,0,1,0,14,34,60
1700,1598 Third Avenue,-73.9525,40.7813,10128,1,0,low,0,0,0,0,0,0,0,0,0,0,0,9,15,64
3440,525 West 28th Street,-74.0026,40.7512,10001,1,0,low,0,0,1,0,0,0,0,0,0,1,1,14,34,63
1350,85-25 120th St.,-73.8305,40.7024,11415,1,0,medium,0,0,1,0,0,0,1,0,0,1,0,11,25,58
5095,115 mulberry street,-73.9984,40.7177,10013,1,3,low,0,0,0,0,0,0,0,0,0,1,0,14,19,68
1750,2165 1st Avenue,-73.9375,40.7934,10029,1,1,low,0,0,0,0,0,0,0,0,0,1,0,0,15,52
